Product Name,Price,Quantity,Store,Image
Cereal  NESTUM infantil trigo miel (350  gr),21200,1,Exito,No image found
Granola EXITO MARCA PROPIA Vainilla (250  gr),4490,1,Exito,No image found
Cereal  FITNESS original (570  gr),29680,1,Exito,No image found
Granola TOSH Crunchy fresa (500  gr),24700,1,Exito,No image found
Granola TOSH Crunchy chocolate semiamargo (500  gr),24700,1,Exito,No image found
"Cereal  NESTUM infantil trigo, banano y manzana (200  gr)",14550,1,Exito,No image found
Barras de cereal TOSH Arándanos y chocolate x12 und (276  gr),13320,1,Exito,No image found
Barras de cereal TOSH Maní y pasas (138  gr),11800,1,Exito,No image found
Granola TOSH Crunchy frutos del bosque (300  gr),24300,1,Exito,No image found
Granola Sin Azucar Adicionada VITAMARKET  (800  gr),19700,1,Exito,No image found
Granola TOSH Avena pop (300  gr),10250,1,Exito,No image found
Cereal CHOCAPIC Sabor Chocolate (330  gr),12280,1,Exito,No image found
Granola TAEQ Tradicional (200  gr),4240,1,Exito,No image found
Cereal Infantil EKONO Achocolatado (320  gr),5440,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25568676-300-auto/Arroz-Achocolatado-EKONO-320-gr-3421378_a.jpg?v=638675357156900000
cereal FROOT LOOPS  (210  gr),15800,1,Exito,No image found
Cereal QUAKER  (230  gr),8790,1,Exito,No image found
Cereal ALL BRAN All Bran Linaza (340  gr),22750,1,Exito,No image found
Cereal CORN FLAKES Corn Flakes Original  (300  gr),14200,1,Exito,No image found
GRANOLA LOK PREMIUM PRODUCTS FRUTOS ROJOS ARANDANOS FRESA MORA (350  gr),31350,1,Exito,No image found
Cereal  MILO para el desayuno bolsa (200  gr),10400,1,Exito,No image found
Cereal MUSLI Müsli Arándanos  (410  gr),17570,1,Exito,No image found
Cereal  NESTLE sin gluten caja (405  gr),12280,1,Exito,No image found
Barras de cereal TOSH Nueces y arándanos  x6 und (138  gr),9440,1,Exito,No image found
Cereal ZUCARITAS Zucaritas Original  (360  gr),13230,1,Exito,No image found
Cereal KELLOGGS Corn Flakes Original  (700  gr),25500,1,Exito,No image found
Cereal ZUCARITAS Zucaritas Original  (190  gr),10700,1,Exito,No image found
Granola CAROLINA Tropical (500  gr),9630,1,Exito,No image found
Cereal KELLOGGS Variedad Lonchera (172  gr),10500,1,Exito,No image found
Cereal  CHOCAPIC sabor chocolate caja (720  gr),24080,1,Exito,No image found
Cereal CHOCO KRISPIS Choco Krispis Chocolate  (190  gr),10700,1,Exito,No image found
cereal QUAKER  (460  gr),15700,1,Exito,No image found
Cereal  NESTUM infantil trigo miel (200  gr),13750,1,Exito,No image found
Granola TOSH Semillas y chía (300  gr),10500,1,Exito,No image found
Granola EXITO MARCA PROPIA Coco (800  gr),11000,1,Exito,No image found
Cereal  CHOCAPIC sabor chocolate bolsa (200  gr),7992,1,Exito,No image found
Cereal Infantil FLIPS Dulde de leche (400  gr),19000,1,Exito,No image found
Cereal CAROLINA  (500  gr),9800,1,Exito,No image found
Cereal MUSLI Müsli Original  (275  gr),18900,1,Exito,No image found
Cereal NESTLE EXTRA CONTENIDO (408  gr),14440,1,Exito,No image found
Cereal ALL BRAN All Bran Original (400  gr),22550,1,Exito,No image found
Cereal  TAEQ CEREAL EXPANDIDO  (300  gr),12360,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25552945-300-auto/Cereal-Almohadas-De-Avena-TAEQ-300-gr-3272753_a.jpg?v=638672958288800000
Cereal FLIPS  (320  gr),19000,1,Exito,No image found
Cereal Infantil FLIPS Chocolate (400  gr),16250,1,Exito,No image found
Cereal  NESTUM infantil con leche (360  gr),16800,1,Exito,No image found
Cereal Infantil EKONO Hojuelas (300  gr),5740,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25556237-300-auto/Cereal-Infantil-EKONO-Hojuelas-300-gr-3603715_a.jpg?v=638673009296130000
Cereal  NESTUM infantil arroz (350  gr),22550,1,Exito,No image found
Cereal SPECIAL K Special K Cosecha Roja (340  gr),21250,1,Exito,No image found
Cereal FLIPS  (120  gr),6060,1,Exito,No image found
Cereal  CORN FLAKES sin gluten bolsa (740  gr),25550,1,Exito,No image found
Cereal  FITNESS frutas (350  gr),23040,1,Exito,No image found
Barras de cereal TOSH Surtidas x6 und (138  gr),11100,1,Exito,No image found
Barras de cereal TOSH Fresa sin azúcar x6 und (138  gr),11800,1,Exito,No image found
Cereal de Trigo KIT KAT MATINAL (210  gr),10960,1,Exito,No image found
Granola TAEQ Manzana canela (340  gr),11300,1,Exito,No image found
Cereal  NESTLE con forma de frutitas caja (230  gr),10280,1,Exito,No image found
Granola Coco  VITAMARKET  (908  gr),21000,1,Exito,No image found
Pan Hamburguesa BIMBO Con Anjonjolí x4und (210  gr),4280,1,Exito,No image found
Tostadas GUADALUPE Media Luna Mantequilla (280  gr),7400,1,Exito,No image found
Ponqué CHOCORAMO x5und (325  gr),11400,1,Exito,No image found
Pan Tajado Bimbo VITAL 100% Natural Fruticereal (500  gr),9120,1,Exito,No image found
Pan Tajado BIMBO Fit Integral (350  gr),6550,1,Exito,No image found
Minicroissant EKONO  (250  gr),3290,1,Exito,No image found
Pan Tajado PAN ARTESANO Integral (500  gr),8600,1,Exito,No image found
Mogolla GUADALUPE Integral x10und (400  gr),8270,1,Exito,No image found
Pan Tajado GUADALUPE Integral Extralargo (570  gr),7610,1,Exito,No image found
Tostada EXITO MARCA PROPIA integral (150  gr),2450,1,Exito,No image found
Pan Tajado Bimbo VITAL 100% Natural Arándanos (500  gr),9120,1,Exito,No image found
Tostaditas SANISSIMO De Maíz Horneada  (140  gr),11300,1,Exito,No image found
Pan Perro BIMBO x6und (405  gr),6590,1,Exito,No image found
Tostadas MAMA INES Media Luna Mantequilla (280  gr),7600,1,Exito,No image found
Tostadas de arroz  TAEQ Con quinua (70  gr),3690,1,Exito,No image found
Pan Hamburguesa BIMBO Dorado x4und (360  gr),7350,1,Exito,No image found
Pan Tajado BIMBO Mantequilla  (600  gr),8480,1,Exito,No image found
Ponquecitos BIMBO Lonchera x6und (194  gr),7190,1,Exito,No image found
Pan EXITO MARCA PROPIA Súper Perro con Ajonjoli (420  gr),4070,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/24082503-300-auto/Pan-Super-Perro-con-Ajonjoli-EXITO-MARCA-PROPIA-420-gr-3322065_a.jpg?v=638588674884300000
Brownie MR BROWN Minix De Arequipe x10und  (220  gr),9020,1,Exito,No image found
Pan Perro EXITO MARCA PROPIA  (210  gr),2590,1,Exito,No image found
Pan PERMAN Mini Croissant (430  gr),7840,1,Exito,No image found
Pan Tajado BIMBO Blanco Actidefensis (350  gr),4590,1,Exito,No image found
Ponqué BIMBO Casero Vainilla (220  gr),6650,1,Exito,No image found
Mogolla SANTA CLARA Tricereal miel (520  gr),8100,1,Exito,No image found
Pan Tajado GUADALUPE Mantequilla (550  gr),6180,1,Exito,No image found
Tostadas MAMA INES Media Luna Integral (280  gr),7810,1,Exito,No image found
Chocoramo Barrita RAMO x5und  (200  gr),9500,1,Exito,No image found
Croissant BIMBO Mini Mantequilla (304  gr),7950,1,Exito,No image found
Ponqué GALA Miti x12und (384  gr),15500,1,Exito,No image found
Tostadas BIMBO Integral (300  gr),8260,1,Exito,No image found
Pan FRESCAMPO  (420  gr),4500,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25420480-300-auto/Pan-Blandito-10und-1151747_a.jpg?v=638658134000530000
Minicroissant EXITO MARCA PROPIA  (430  gr),6890,1,Exito,No image found
Pan Tajado PAN ARTESANO Mantequilla (500  gr),8350,1,Exito,No image found
Pan Tajado Integral EXITO MARCA PROPIA  (450  gr),4290,1,Exito,No image found
Ponqué RAMITO x8unds (200  gr),7490,1,Exito,No image found
Ponqué GALA Vainilla Bloque (400  gr),11950,1,Exito,No image found
Pan Tajado  EXITO MARCA PROPIA MANTEQUILLA (550  gr),4490,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/24082451-300-auto/Pan-Tajado-Mantequilla-EXITO-MARCA-PROPIA-550-gr-3320452_a.jpg?v=638588674209400000
Pan de sagu sin gluten MAUKA SNACKS 450  gr,12800,1,Exito,No image found
Pan Tajado EXITO MARCA PROPIA Blanco (450  gr),4250,1,Exito,No image found
Pan hamburguesa EXITO MARCA PROPIA con ajonjolí (210  gr),2590,1,Exito,No image found
Pasabocas Achiras RAMO x6und (102  gr),13100,1,Exito,No image found
CALADOS COMAPAN  (260  gr),8670,1,Exito,No image found
Tostadas De Arroz SANISSIMO Con Quinua Y sal (72  gr),6600,1,Exito,No image found
PAN TAJADO INTEGRAL PERMAN 480 gr,6050,1,Exito,No image found
Brownie MAMAIA arequipe (70  gr),2750,1,Exito,No image found
Ponqué GALA Chocolate Bloque (400  gr),11950,1,Exito,No image found
Miga De Pan BIMBO Clásica (500  gr),10300,1,Exito,No image found
Gansito GANSITO x6und (222  gr),11250,1,Exito,No image found
Esquinas CHOCORAMO Paquete (50  gr),3240,1,Exito,No image found
Pan Tajado Bimbo VITAL 100% Natural Semillas (500  gr),9120,1,Exito,No image found
Pan Tajado Blanco EXITO MARCA PROPIA  (700  gr),6350,1,Exito,No image found
Chocoso BIMBO Lonchera x5und (325  gr),10800,1,Exito,No image found
Brownie CHOCORAMO Mini Arequipe x12und (240  gr),15100,1,Exito,No image found
Miga De Pan SUSANITA Apanador (200  gr),4110,1,Exito,No image found
Pan Tajado VITAL 100% Natural Frutos Rojos (460  gr),9310,1,Exito,No image found
Tostadas GUADALUPE Media Luna Integral (115  gr),4000,1,Exito,No image found
Tostada De Arroz SUSANITA Integral Con Quinua (80  gr),6020,1,Exito,No image found
Pan Hamburguesa BIMBO Super Ajonjolí x6und (525  gr),9250,1,Exito,No image found
Brownie VITAD Sin azúcar x4und (240  gr),14450,1,Exito,No image found
Tostada  TAEQ Multicereal (110  gr),3700,1,Exito,No image found
Pan SANTA CLARA Pullman Extralargo (550  gr),6180,1,Exito,No image found
Ponqué RAMO Tradición Selecta Nueces  (230  gr),11750,1,Exito,No image found
Tostadas De Arroz SANISSIMO Integral Inflado (72  gr),6600,1,Exito,No image found
Macarrón DORIA Con Salsa De Queso (210  gr),3870,1,Exito,No image found
pasta EKONO pasta larga spaghetti (400  gr),1990,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25553582-300-auto/Pasta-Spaghetti-EKONO-400-gr-3331342_a.jpg?v=638672965244200000
Pastas COMARRICO fideo (454  gr),2660,1,Exito,No image found
Pasta LA MUNECA spaguetti (500  gr),4200,1,Exito,No image found
Pasta LA MUNECA corta letras (250  gr),1632,1,Exito,No image found
Pasta LA MUNECA corta conchas (250  gr),2040,1,Exito,No image found
pasta EKONO pasta corta fideos (1000  gr),5990,1,Exito,No image found
Penne Rigate BARILLA MARCA EXCLUSIVA  (500  gr),10000,1,Exito,No image found
Pasta LA MUNECA corta tornillos (500  gr),4200,1,Exito,No image found
Pasta CONZAZONI corta fusilli (500  gr),6424,1,Exito,No image found
Pastas MONTICELLO fusilli premium (500  gr),7580,1,Exito,No image found
Pasta CONZAZONI spaghetti #12 (1000  gr),10040,1,Exito,No image found
Pasta LA MUNECA corta cabello de angel (250  gr),1728,1,Exito,No image found
Pasta DORIA Corriente Conchas (250  gr),1900,1,Exito,No image found
pasta EKONO pasta corta conchas (400  gr),2490,1,Exito,No image found
Pasta BARILLA MARCA EXCLUSIVA  (500  gr),9000,1,Exito,No image found
Pasta LA MUNECA corta rigatone (250  gr),1912,1,Exito,No image found
pasta EKONO pasta corta fideos (400  gr),2000,1,Exito,No image found
Pastas DORIA cabello de ángel (250  gr),2250,1,Exito,No image found
Fideos LA NIEVE  (500  gr),1813,1,Exito,No image found
Lasagna DORIA Precocida (400  gr),11100,1,Exito,No image found
Pastas DORIA tornillos con verduras (500  gr),5050,1,Exito,No image found
Pastas MONTICELLO vermicelli #3 (1000  gr),10255,1,Exito,No image found
Pastas DORIA fideos clásicos (500  gr),4190,1,Exito,No image found
pasta EKONO pasta corta macarrones (400  gr),2000,1,Exito,No image found
Pasta Corriente DORIA 500 gr,4190,1,Exito,No image found
Pasta DORIA Tornillos (250  gr),2050,1,Exito,No image found
Lasaña BARILLA MARCA EXCLUSIVA  (500  gr),31150,1,Exito,No image found
Pasta CONZAZONI corta penne rigate (500  gr),7192,1,Exito,No image found
Pasta LA MUNECA corta conchitas (250  gr),1632,1,Exito,No image found
Pasta LA MUNECA larga bucatini (250  gr),1728,1,Exito,No image found
Pastas DORIA bucatini (250  gr),2250,1,Exito,No image found
Pasta RIOKA Fideos (250  gr),1300,1,Exito,No image found
Spaghetti BARILLA MARCA EXCLUSIVA  (500  gr),7510,1,Exito,No image found
Pasta SAN REMO corta cabello de angel (250  gr),1740,1,Exito,No image found
Pasta CONZAZONI para lasagna (400  gr),14720,1,Exito,No image found
Pasta SAN REMO spaguetti (1000  gr),4790,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25547057-300-auto/Pasta-Alimentic-824400_a.jpg?v=638672891880030000
Risoni BARILLA MARCA EXCLUSIVA  (500  gr),14700,1,Exito,No image found
Pasta DE CECCO Penne (500  gr),5675,1,Exito,No image found
Pastas MONTICELLO linguine (500  gr),7990,1,Exito,No image found
Pastas  BARILLA MARCA EXCLUSIVA  (1000  gr),16400,1,Exito,No image found
Pastas DORIA lasagna precocida (200  gr),5670,1,Exito,No image found
Pastas MONTICELLO penne rigate (1000  gr),16250,1,Exito,No image found
PASTA SPAGUETTI IL CASTELLO  (250  gr),13850,1,Exito,No image found
Lagsana ROMAGNOLA  (500  gr),32050,1,Exito,No image found
Pastas MONTICELLO spaghetti integral #5 (500  gr),8730,1,Exito,No image found
Ravioli DORIA rellenos de queso (250  gr),11600,1,Exito,No image found
Tallarín DORIA Clásico (250  gr),2250,1,Exito,No image found
Pasta para lasagna LA MUNECA Lista para hornear (400  gr),10900,1,Exito,No image found
Pastas DORIA tornillo verduras (250  gr),2810,1,Exito,No image found
Pasta TAEQ Fusilli de arroz sin gluten (250  gr),6700,1,Exito,No image found
Pasta LA MUNECA spaguetti (250  gr),2100,1,Exito,No image found
Pastas DORIA cabello de ángel (500  gr),4190,1,Exito,No image found
Fettucinne BARILLA MARCA EXCLUSIVA  (500  gr),21800,1,Exito,No image found
Pastas Finas BARILLA MARCA EXCLUSIVA  (1000  gr),16850,1,Exito,No image found
Pasta TAEQ Spaghetti de arroz libre de gluten (250  gr),7040,1,Exito,No image found
Pasta LA MUNECA corta en codos (250  gr),1632,1,Exito,No image found
Pasta LA MUNECA corta tornillos (250  gr),1960,1,Exito,No image found
Pastas DORIA spaghetti sin gluten (250  gr),7340,1,Exito,No image found
Pastas DORIA letras clásica (250  gr),2050,1,Exito,No image found
Pasta LA MUNECA corta fideos (500  gr),4240,1,Exito,No image found
Pasta LA MUNECA corta fideos (1000  gr),7150,1,Exito,No image found
Galletas TOSH Crackers fusión de cereales x9 und (229.5  gr),6293,1,Exito,No image found
Galletas OREO original x18und (576  gr),13400,1,Exito,No image found
Galletas TOSH Wafer yogurt fresa y acaí x6 und (162  gr),9990,1,Exito,No image found
Galleta wafer EXITO MARCA PROPIA Wafer Éxito (432  gr),6960,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25465803-300-auto/Galletas-Wafer-Chocolate-EXITO-MARCA-PROPIA-432-gr-3295503_a.jpg?v=638666289380870000
Galletas SALTIN NOEL Tradicional x9  tacos (216  gr),6330,1,Exito,No image found
Galletas MUUU Leche (216  gr),6550,1,Exito,No image found
Galletas TOSH Tipo sandwich cremadas chocolate  (144  gr),8450,1,Exito,No image found
Galletas DUCALES Provocación x6 paquetes (168  gr),10100,1,Exito,No image found
Galletas DUX Integrales x 9 Paquetes (250  gr),5580,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25457161-300-auto/Paquete-Galletas-Integrales-Crakers-X-250-gr-900029_a.jpg?v=638666159578400000
Galletas DUCALES Tentación x8 paquetes (208  gr),9450,1,Exito,No image found
Galletas FESTIVAL Recreo x18und (648  gr),17350,1,Exito,No image found
Galletas TOSH Tipo sandwich cremadas vainilla (144  gr),8450,1,Exito,No image found
Galletas SALTIN NOEL Mix tradicional y queso mantequilla (510  gr),11000,1,Exito,No image found
Galletas DUCALES x9 paquetes (243  gr),6990,1,Exito,No image found
Galletas TOSH tipo sándwich yogurt y fresas (148.8  gr),8500,1,Exito,No image found
Galletas RITZ Original x6Paquetes (120  gr),4920,1,Exito,No image found
Galletas FESTIVAL Fresa x 12und (403  gr),10300,1,Exito,No image found
Galletas SALTIN NOEL Doble fibra x3 tacos (415  gr),9400,1,Exito,No image found
Galletas FESTIVAL Limón x12und (403  gr),10100,1,Exito,No image found
Galletas CHOKIS Chispas Chocolate x6und 37gr (222  gr),11100,1,Exito,No image found
Galleta wafer BRIDGE Chocolate (224  gr),5928,1,Exito,No image found
Galletas TOSH Wafer cacao  (180  gr),9990,1,Exito,No image found
Galletas CUETARA MARCA EXCLUSIVA  (200  gr),5360,1,Exito,No image found
COCOSETTE COCOSETTE WAFER PR 8/7 (322  gr),10600,1,Exito,No image found
Galletas CLUB SOCIAL Integral Pague 15 Lleve 18 (360 gr),11730,1,Exito,No image found
Galletas CLUB SOCIAL original x12und (288  gr),7641,1,Exito,No image found
Galleta wafer BRIDGE Vainilla (240  gr),5568,1,Exito,No image found
Galletas OREO Original x6und 36g (216  gr),5907,1,Exito,No image found
Galletas RITZ Rellenas de Crema Sabor Queso x6paq (180  gr),9620,1,Exito,No image found
Galletas TOSH Crackers ajonjolí x9 und (225  gr),8500,1,Exito,No image found
Galletas de Mantequilla TO EAT MARCA EXCLUSIVA  (114  gr),8900,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25545057-300-auto/Galletas-de-Mantequilla-TO-EAT-MARCA-EXCLUSIVA-114-gr-3051386_a.jpg?v=638672865347100000
Galletas SALTIN NOEL pague 10 lleve 12 (1075  gr),11600,1,Exito,No image found
Galletas TOSH Tipo sandwich cremadas surtidas (294.4  gr),17800,1,Exito,No image found
Galletas SALTINAS 3 TACOS INTEGRAL (324  gr),7040,1,Exito,No image found
Galletas MILO Anillos relleno crema x12 paquetes (390  gr),9720,1,Exito,No image found
Galletas CLUB SOCIAL multicereal x9und (234  gr),6885,1,Exito,No image found
Galletas navidad NESTLE dulces bolsa (200  gr),4500,1,Exito,No image found
Galletas NUCITA Wafer Nucita x8und (160  gr),6800,1,Exito,No image found
Galletas SALTIN NOEL Queso mantequilla x9 tacos  (202  gr),5670,1,Exito,No image found
Galletas TOSH De avena con manzana y maní x6 und (180  gr),10650,1,Exito,No image found
Galletas TOSH Wafer coco  (162  gr),8760,1,Exito,No image found
COCOSETTE COCOSETTE WAFER (368  gr),11120,1,Exito,No image found
Galletas MILO choco intense x10 paquetes (360  gr),9200,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/24081025-300-auto/Chocointense-Recubierta-MILO-360-gr-3251858_a.jpg?v=638588654212970000
Galletas SALTINAS 3 TACOS (270  gr),4888,1,Exito,No image found
Galletas Saladas x 3 Tacos FRESCAMPO  (300  gr),3980,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25545346-300-auto/Galletas-Saladas-x-3-Tacos-FRESCAMPO-300-gr-3453139_a.jpg?v=638672873517330000
Galletas navidad NOEL cofre tambor (780  gr),59900,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25545527-300-auto/Galleta-NOEL-Cofre-Tambor-780-gr-3594975_a.jpg?v=638672875516500000
Galletas CLUB SOCIAL integral x12und (288  gr),8160,1,Exito,No image found
Galletas EXITO MARCA PROPIA Galletas Éxito (408  gr),6990,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25465811-300-auto/Galletas-Cremadas-Chocolate-EXITO-MARCA-PROPIA-408-gr-3295560_a.jpg?v=638666289446170000
Galletas SALTIN NOEL Semillas y cereales x3 tacos (432  gr),8990,1,Exito,No image found
Galletas TOSH De avena con chocolate y cocoa (180  gr),10500,1,Exito,No image found
Galletas TOSH Crackers fusión de cereales 2 tacos (388  gr),9990,1,Exito,No image found
Galletas FESTIVAL Chocolate x12und (403  gr),10100,1,Exito,No image found
Galletas ROYAL DANSK Danesa (125  gr),16500,1,Exito,No image found
Galletas SALTIN NOEL Tradicional x4 tacos (354  gr),5242,1,Exito,No image found
Galletas BRIDGE Sugar free (168  gr),9360,1,Exito,No image found
Galletas NOEL sultana rellen granizado de café (150  gr),6600,1,Exito,No image found
GALLETA CUETARA MARCA EXCLUSIVA  (150  gr),6350,1,Exito,No image found
Bizcocho BISCUITS ANGULO  (200  gr),7820,1,Exito,No image found
Galletas TOSH Coco y almendras (144  gr),8430,1,Exito,No image found
Galletas MOMENTS Mantequilla IND (168  gr),8750,1,Exito,No image found
Galletas OREO Chocolate x6 paquetes (216  gr),7080,1,Exito,No image found
Galletas KALÁ Avena y Arándanos (216  gr),11000,1,Exito,No image found
Galletas DUX Con Crema Sabor Queso Blanco (216  gr),8990,1,Exito,No image found
Leche COLANTA  (6000  ml),27880,1,Exito,No image found
leche COLANTA uht entera (1000  ml),4790,1,Exito,No image found
Leche COLANTA  (6600  ml),30300,1,Exito,No image found
Leche Deslactosada ALPINA Bolsa (1100  ml),6900,1,Exito,No image found
Leche COLANTA  (1000  ml),5810,1,Exito,No image found
Leche ALQUERIA Deslactosada bolsa (1300  ml),6700,1,Exito,No image found
Leche Deslactosada ALPINA Descremada Bolsa x6und 1100ml (6600  ml),37550,1,Exito,No image found
Leche deslactosada ALQUERIA 50% menos grasa x4und 1000ml (4000  ml),22550,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25634105-300-auto/DESLACTOSADA-1000-TS-X-4-UDS-ALQUERIA-4000-ml-1498200_a.jpg?v=638684076206300000
Leche Entera ALPINA Caja (1000  ml),7460,1,Exito,No image found
Leche Deslactosada ALPINA Descremada Caja x4und 1L (4000  ml),28400,1,Exito,No image found
Leche ALPINA Semidescremada Bolsa x6und 1100ml (6600  ml),37550,1,Exito,No image found
Leche ALQUERIA Descremada bolsa (1300  ml),6600,1,Exito,No image found
Leche Descremada Sixpack COLANTA 5400 ml,27030,1,Exito,No image found
Leche PARMALAT Ultra Entera Larga Vida (946  ml),5690,1,Exito,No image found
Leche ALQUERIA Súpercremosa x6 1300ml (7800  ml),48250,1,Exito,No image found
Leche ALPINA Semidescremada Caja x4und 1L (4000  ml),28400,1,Exito,No image found
Leche ALQUERIA Original bolsa (1300  ml),7070,1,Exito,No image found
Leche COLANTA Semid (6600  ml),29100,1,Exito,No image found
Leche ALQUERIA Descremada x6und 1100ml (6600  ml),41750,1,Exito,No image found
Leche ALQUERIA Descremada x6und 1300ml (7800  ml),39600,1,Exito,No image found
Leche ALPINA Semidescremada Caja (1000  ml),8160,1,Exito,No image found
Leche COLANTA Deslactosada (6600  ml),27400,1,Exito,No image found
Leche COLANTA Semid (1100  ml),4850,1,Exito,No image found
Leche deslactosada bolsa ALPINA 1100 ml,7090,1,Exito,No image found
Leche Deslactosada ALPINA Descremada Caja (1000  ml),8190,1,Exito,No image found
Leche Entera ALPINA Bolsa (1100  ml),6840,1,Exito,No image found
Leche Deslactosada ALPINA Bolsa x6und 1300ml (7800  ml),36900,1,Exito,No image found
Leche COLANTA Semidescremada (1000  ml),3810,1,Exito,No image found
Leche Uht Deslactosada Maxiltr COLANTA 1100 ml,5150,1,Exito,No image found
LECHE COLANTA SEMIDESC DESLACTOSADA FR (1000  ml),3810,1,Exito,No image found
Leche ALQUERIA Deslactosada Slim x3und 180ml (540  ml),5490,1,Exito,No image found
Leche ALQUERIA Deslactosada tetra (1000  ml),6640,1,Exito,No image found
Leche COLANTA  (5400  ml),25400,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25458501-300-auto/Leche-Entera-En-Bolsa-Pack-X-6-Unds-900-Ml-Cu-806304_a.jpg?v=638666175017270000
Leche ALQUERIA Original bolsa (1100  ml),6390,1,Exito,No image found
Leche SLIGHT  (6000  ml),34000,1,Exito,No image found
Leche ALQUERIA 0% Grasa Deslactosada bolsa (1100  ml),7350,1,Exito,No image found
Leche ALQUERIA 0% Grasa Deslactosada x6und 1100ml (6600  ml),39800,1,Exito,No image found
Leche ALQUERIA Súpercremosa bolsa (1300  ml),8050,1,Exito,No image found
Leche ALQUERIA Semidescremada Deslactosada Sixpack (6000  ml),30000,1,Exito,No image found
Leche SLIGHT Slight (1000  ml),5670,1,Exito,No image found
Leche ALQUERIA Súpercremosa tetra x3und 180ml (540  ml),7100,1,Exito,No image found
Leche ALQUERIA Descremada bolsa (1100  ml),7370,1,Exito,No image found
Leche ALQUERIA ENTERA TETRA SD ORIG UNID (1000  ml),6930,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/24457247-300-auto/Leche-ALQUERIA-ENTERA-TETRA-SD-ORIG-UNID-1000-ml-3600145_a.jpg?v=638610798327000000
Leche COLANTA  (1100  ml),5940,1,Exito,No image found
Leche ALQUERIA Original bolsa x6und 1100ml (6600  ml),35250,1,Exito,No image found
Leche EXITO MARCA PROPIA En caja Semi deslactosada (900  ml),3390,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25634138-300-auto/Leche-EXITO-MARCA-PROPIA-En-caja-Semi-deslactosada-900-ml-3618632_a.jpg?v=638684076552570000
Leche EXITO MARCA PROPIA En caja Entera (900  ml),3180,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25634137-300-auto/Leche-EXITO-MARCA-PROPIA-En-caja-Entera-900-ml-3618631_a.jpg?v=638684076546300000
Leche COLANTA Tetra (1000  ml),5580,1,Exito,No image found
Leche ZYMIL Deslactosada (6600  ml),34550,1,Exito,No image found
Leche ZYMIL  (1100  ml),5760,1,Exito,No image found
Leche PARMALAT Semidescremada UHT (1100  ml),5550,1,Exito,No image found
Leche			 					 ALQUERIA Súpercremosa x6und 1000ml (6000  ml),37250,1,Exito,No image found
Leche ALQUERIA Entera SD Orig Tetra Fourpack (4000  ml),27400,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/25634151-300-auto/Leche-ALQUERIA-ENTERA-SD-ORIG-TRETRA-FOURPAK-4000-ml-3600146_a.jpg?v=638684076731270000
Leche ALQUERIA LECHE ENTERA SD ORIG TRIP PERS (180  ml),2370,1,Exito,https://exitocol.vtexassets.com/arquivos/ids/24457248-300-auto/Leche-ALQUERIA-LECHE-ENTERA-SD-ORIG-TRIP-PERS-180-ml-3600144_a.jpg?v=638610798342900000
Leche ALPINA Semidescremada Bolsa (1100  ml),7480,1,Exito,No image found
Leche ZYMIL  (946  ml),5660,1,Exito,No image found
Leche ALQUERIA Súpercremosa bolsa (1000  ml),6210,1,Exito,No image found
Leche PARMALAT Semidescremada UHT Larga Vida (6600  ml),33300,1,Exito,No image found
Leche deslactosada ALQUERIA Descremada x4und 1000ml (4000  ml),25850,1,Exito,No image found
Leche SLIGHT  (900  ml),4650,1,Exito,No image found
Leche Entera Bolsa COLANTA 900 ml,4700,1,Exito,No image found
Huevos AAA NAPOLES rojo (12  und),12200,1,Exito,No image found
Huevos AA SANTA ANITA rojo Disney (24  und),20500,1,Exito,No image found
Huevos AAA AVINAL rojo premium (24  und),24800,1,Exito,No image found
Huevos AA HUEVOS EL RANCHO rojo (30  und),23200,1,Exito,No image found
Huevos AA y AAA SANTA ANITA rojo omega (30  und),23850,1,Exito,No image found
Huevos AAA SANTA REYES rojo (20  und),21100,1,Exito,No image found
Huevos AA AVICOLA DE ORIENTE rojo (12  und),10500,1,Exito,No image found
Huevos AAA SANTA ANITA rojo (12  und),10900,1,Exito,No image found
Huevos AA SANTA REYES blanco (30  und),25700,1,Exito,No image found
Huevos AA AVINAL rojo (24  und),19400,1,Exito,No image found
Huevos AA GALLINA FELIZ rojo (32  und),35900,1,Exito,No image found
Huevos AA PROMOCION rojo (30  und),19500,1,Exito,No image found
